año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;id_rubro_vu;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento_nivel_3;tipo_lodo;capitulo_ler;subcapitulo_ler;nombre_ler;ler_codigo
2023;Lodos;5454116;PTAS LOS ALAMOS;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,63430421;-73,4502169;8206;Los Alamos;Arauco;Biobío;Captación, tratamiento y distribución de agua;13;17,08;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454116;PTAS LOS ALAMOS;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,63430421;-73,4502169;8206;Los Alamos;Arauco;Biobío;Captación, tratamiento y distribución de agua;13;8,81;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454116;PTAS LOS ALAMOS;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,63430421;-73,4502169;8206;Los Alamos;Arauco;Biobío;Captación, tratamiento y distribución de agua;13;35,84;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454116;PTAS LOS ALAMOS;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,63430421;-73,4502169;8206;Los Alamos;Arauco;Biobío;Captación, tratamiento y distribución de agua;13;69,27;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454116;PTAS LOS ALAMOS;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,63430421;-73,4502169;8206;Los Alamos;Arauco;Biobío;Captación, tratamiento y distribución de agua;13;66,55;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454116;PTAS LOS ALAMOS;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,63430421;-73,4502169;8206;Los Alamos;Arauco;Biobío;Captación, tratamiento y distribución de agua;13;30,55;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454116;PTAS LOS ALAMOS;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,63430421;-73,4502169;8206;Los Alamos;Arauco;Biobío;Captación, tratamiento y distribución de agua;13;31,84;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454116;PTAS LOS ALAMOS;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,63430421;-73,4502169;8206;Los Alamos;Arauco;Biobío;Captación, tratamiento y distribución de agua;13;66,12;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454116;PTAS LOS ALAMOS;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,63430421;-73,4502169;8206;Los Alamos;Arauco;Biobío;Captación, tratamiento y distribución de agua;13;115,23;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454116;PTAS LOS ALAMOS;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,63430421;-73,4502169;8206;Los Alamos;Arauco;Biobío;Captación, tratamiento y distribución de agua;13;113,81;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454116;PTAS LOS ALAMOS;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,63430421;-73,4502169;8206;Los Alamos;Arauco;Biobío;Captación, tratamiento y distribución de agua;13;115,66;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454116;PTAS LOS ALAMOS;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,63430421;-73,4502169;8206;Los Alamos;Arauco;Biobío;Captación, tratamiento y distribución de agua;13;83,54;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;32,72;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;12,6;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;42,8;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;23,81;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;49,31;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;33,06;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;11,04;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;23,21;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;21,85;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;52,83;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;8,24;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;20,79;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;14,32;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;21,83;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;18,14;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;9,15;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;22,09;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454086;PTAS MONTE AGUILA;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,08665882;-72,44513852;8303;Cabrero;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;70,87;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;294,98;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;91,71;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;208,74;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;25,4;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;77,57;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;49,19;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;76,46;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;193,86;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;225,81;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;45,93;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;49,59;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;51,54;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;119,62;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;152,87;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;75,44;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;67,81;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5454087;PTAS MULCHEN;ESSBIO S.A.;76833300-9;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,720372;-72,26149294;8305;Mulchén;Biobío;Biobío;Captación, tratamiento y distribución de agua;13;23,69;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
