id;año;rol_establecimiento;id_rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;id_region;region;rubro_vu;entrada_salida;cantidad_toneladas;id_tratamiento_nivel_3;tratamiento_nivel_3;id_tratamiento_nivel_2;tratamiento_nivel_2;id_tratamiento_nivel_1;tratamiento_nivel_1;capitulo_ler;subcapitulo_ler;nombre_ler
2869;2023;Destinatario Final;4;5459127;R01G377;SOC COMERCIAL RECMETAL COMPANIA LIMITADA;77612130-4;Venta al por mayor de metales y minerales metalíferos;G4662;Venta al por mayor de metales y minerales metalíferos;G466200;-20,27390408;-70,08678816;1107;Alto Hospicio;Iquique;1;Tarapacá;Comercio mayorista;1;2331,847;20;Reciclaje de metales;8;Reciclaje;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales
2870;2023;Destinatario Final;4;5459127;R01G377;SOC COMERCIAL RECMETAL COMPANIA LIMITADA;77612130-4;Venta al por mayor de metales y minerales metalíferos;G4662;Venta al por mayor de metales y minerales metalíferos;G466200;-20,27390408;-70,08678816;1107;Alto Hospicio;Iquique;1;Tarapacá;Comercio mayorista;2;0,079784624;20;Reciclaje de metales;8;Reciclaje;2;Valorización;16 | Residuos no especificados en otro capítulo de la lista;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);16 01 17 | Metales ferrosos
2871;2023;Destinatario Final;4;5459127;R01G377;SOC COMERCIAL RECMETAL COMPANIA LIMITADA;77612130-4;Venta al por mayor de metales y minerales metalíferos;G4662;Venta al por mayor de metales y minerales metalíferos;G466200;-20,27390408;-70,08678816;1107;Alto Hospicio;Iquique;1;Tarapacá;Comercio mayorista;2;4,149851141;20;Reciclaje de metales;8;Reciclaje;2;Valorización;16 | Residuos no especificados en otro capítulo de la lista;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);16 01 18 | Metales no ferrosos
2872;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;0,07;8;Reciclaje;;-;2;Valorización;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;02 01 99 | Residuos no especificados en otra categoría
2873;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;2,04;8;Reciclaje;;-;2;Valorización;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico
2874;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;2,15;8;Reciclaje;;-;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 99 | Residuos municipales no especificados en otra categoría
2875;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;2,684;18;Reciclaje de plásticos;8;Reciclaje;2;Valorización;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;02 01 04 | Residuos de plásticos (excepto embalajes)
2876;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;5,46;18;Reciclaje de plásticos;8;Reciclaje;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 99 | Residuos municipales no especificados en otra categoría
2877;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;5,891;11;Relleno sanitario;3;Disposición final;1;Eliminación;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;02 02 99 | Residuos no especificados en otra categoría
2878;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;5,98;18;Reciclaje de plásticos;8;Reciclaje;2;Valorización;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico
2879;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;19,44;7;Preparación para reutilización;;-;2;Valorización;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;12 01 05 | Virutas y rebabas de plástico
2880;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;20,33;18;Reciclaje de plásticos;8;Reciclaje;2;Valorización;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;02 02 99 | Residuos no especificados en otra categoría
2881;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;31,84;18;Reciclaje de plásticos;8;Reciclaje;2;Valorización;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;02 01 99 | Residuos no especificados en otra categoría
2882;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;69,41;18;Reciclaje de plásticos;8;Reciclaje;2;Valorización;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;12 01 05 | Virutas y rebabas de plástico
2883;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;93,87;;-;;-;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos
2884;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;119,096;7;Preparación para reutilización;;-;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos
2885;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;1;689,127;18;Reciclaje de plásticos;8;Reciclaje;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos
2886;2023;Destinatario Final;4;5483203;RBF RECYCLING SPA;RBF RECYCLING SPA;76818048-2;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C1392;Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir;C139200;-36,9951054;-73,1731133;8102;Coronel;Concepción;8;Biobío;Otras industrias manufactureras;2;178,513;18;Reciclaje de plásticos;8;Reciclaje;2;Valorización;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico
2887;2023;Destinatario Final;4;251;RECAUCHAJE INSAMAR LTDA.;RECAUCHAJE INSAMAR SPA;82215600-2;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C2211;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C221100;-33,13529474;-71,55766265;5101;Valparaíso;Valparaíso;5;Valparaíso;Industria química, de plástico y caucho;1;12,61;7;Preparación para reutilización;;-;2;Valorización;07 | Residuos de procesos químicos orgánicos;02 | Residuos de la FFDU de plásticos, caucho sintético y fibras artificiales;07 02 99 | Residuos no especificados en otra categoría
2888;2023;Destinatario Final;4;4009583;RECAUCHAJES ATLAS LTDA;RECAUCHAJES ATLAS LTDA;84136500-3;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C2211;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C221100;-33,39776222;-70,69301451;13128;Renca;Santiago;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;1,467;46;Reciclaje de Neumáticos Fuera de Uso;8;Reciclaje;2;Valorización;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico
2889;2023;Destinatario Final;4;4009583;RECAUCHAJES ATLAS LTDA;RECAUCHAJES ATLAS LTDA;84136500-3;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C2211;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C221100;-33,39776222;-70,69301451;13128;Renca;Santiago;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;3,05;45;Pretratamiento de plásticos;35;Pretratamiento (I.R.A.R.);5;Recolección;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico
2890;2023;Destinatario Final;4;4009583;RECAUCHAJES ATLAS LTDA;RECAUCHAJES ATLAS LTDA;84136500-3;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C2211;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C221100;-33,39776222;-70,69301451;13128;Renca;Santiago;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;7,272;46;Reciclaje de Neumáticos Fuera de Uso;8;Reciclaje;2;Valorización;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría;19 12 04 | Plástico y caucho
2891;2023;Destinatario Final;4;4009583;RECAUCHAJES ATLAS LTDA;RECAUCHAJES ATLAS LTDA;84136500-3;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C2211;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C221100;-33,39776222;-70,69301451;13128;Renca;Santiago;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;9,07;8;Reciclaje;;-;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 99 | Otras fracciones no especificadas en otra categoría
2892;2023;Destinatario Final;4;4009583;RECAUCHAJES ATLAS LTDA;RECAUCHAJES ATLAS LTDA;84136500-3;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C2211;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C221100;-33,39776222;-70,69301451;13128;Renca;Santiago;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;23,91;46;Reciclaje de Neumáticos Fuera de Uso;8;Reciclaje;2;Valorización;01 | Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales;01 | Residuos de la extracción de minerales;01 01 01 | Residuos de la extracción de minerales metálicos
2893;2023;Destinatario Final;4;4009583;RECAUCHAJES ATLAS LTDA;RECAUCHAJES ATLAS LTDA;84136500-3;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C2211;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C221100;-33,39776222;-70,69301451;13128;Renca;Santiago;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;24,507;7;Preparación para reutilización;;-;2;Valorización;16 | Residuos no especificados en otro capítulo de la lista;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);16 01 03 | Neumáticos fuera de uso
2894;2023;Destinatario Final;4;4009583;RECAUCHAJES ATLAS LTDA;RECAUCHAJES ATLAS LTDA;84136500-3;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C2211;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C221100;-33,39776222;-70,69301451;13128;Renca;Santiago;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;35,306;46;Reciclaje de Neumáticos Fuera de Uso;8;Reciclaje;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 99 | Otras fracciones no especificadas en otra categoría
2895;2023;Destinatario Final;4;4009583;RECAUCHAJES ATLAS LTDA;RECAUCHAJES ATLAS LTDA;84136500-3;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C2211;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C221100;-33,39776222;-70,69301451;13128;Renca;Santiago;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;254,98;22;Reciclaje de Residuos voluminosos;8;Reciclaje;2;Valorización;07 | Residuos de procesos químicos orgánicos;02 | Residuos de la FFDU de plásticos, caucho sintético y fibras artificiales;07 02 99 | Residuos no especificados en otra categoría
2896;2023;Destinatario Final;4;4009583;RECAUCHAJES ATLAS LTDA;RECAUCHAJES ATLAS LTDA;84136500-3;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C2211;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C221100;-33,39776222;-70,69301451;13128;Renca;Santiago;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;474,37;8;Reciclaje;;-;2;Valorización;16 | Residuos no especificados en otro capítulo de la lista;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);16 01 03 | Neumáticos fuera de uso
2897;2023;Destinatario Final;4;4009583;RECAUCHAJES ATLAS LTDA;RECAUCHAJES ATLAS LTDA;84136500-3;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C2211;"Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho";C221100;-33,39776222;-70,69301451;13128;Renca;Santiago;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;1226,989;46;Reciclaje de Neumáticos Fuera de Uso;8;Reciclaje;2;Valorización;16 | Residuos no especificados en otro capítulo de la lista;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);16 01 03 | Neumáticos fuera de uso
2898;2023;Destinatario Final;4;5489354;RECBIO SpA.;EMPRESA DE RECICLAJE DE NEUMATICOS DEL BIO BIO SPA;77611665-3;Fabricación de otros productos de caucho;C2219;Fabricación de otros productos de caucho;C221900;-37,04466995;-72,37943506;8303;Cabrero;Biobío;8;Biobío;Industria química, de plástico y caucho;2;31,41;11;Relleno sanitario;3;Disposición final;1;Eliminación;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría;19 12 08 | Textiles
2899;2023;Destinatario Final;4;5480555;RECICLADORA 2020;RECICLADORA 2020 SPA;77167876-9;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-33,2749481;-70,746759;13302;Lampa;Chacabuco;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;0,068;49;Residuos Voluminosos;48;Pretratamiento;1;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 99 | Otras fracciones no especificadas en otra categoría
2900;2023;Destinatario Final;4;5480555;RECICLADORA 2020;RECICLADORA 2020 SPA;77167876-9;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-33,2749481;-70,746759;13302;Lampa;Chacabuco;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;0,1;35;Pretratamiento (I.R.A.R.);;-;5;Recolección;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 03 | Envases de madera
2901;2023;Destinatario Final;4;5480555;RECICLADORA 2020;RECICLADORA 2020 SPA;77167876-9;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-33,2749481;-70,746759;13302;Lampa;Chacabuco;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;0,34;35;Pretratamiento (I.R.A.R.);;-;5;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos
2902;2023;Destinatario Final;4;5480555;RECICLADORA 2020;RECICLADORA 2020 SPA;77167876-9;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-33,2749481;-70,746759;13302;Lampa;Chacabuco;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;0,499;7;Preparación para reutilización;;-;2;Valorización;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 01 | Envases de papel y cartón
2903;2023;Destinatario Final;4;5480555;RECICLADORA 2020;RECICLADORA 2020 SPA;77167876-9;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-33,2749481;-70,746759;13302;Lampa;Chacabuco;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;0,78;36;Pretratamiento de papel, cartón y productos de papel;35;Pretratamiento (I.R.A.R.);5;Recolección;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 01 | Envases de papel y cartón
2904;2023;Destinatario Final;4;5480555;RECICLADORA 2020;RECICLADORA 2020 SPA;77167876-9;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-33,2749481;-70,746759;13302;Lampa;Chacabuco;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;4,639;23;Co-procesamiento;8;Reciclaje;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos
2905;2023;Destinatario Final;4;5480555;RECICLADORA 2020;RECICLADORA 2020 SPA;77167876-9;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-33,2749481;-70,746759;13302;Lampa;Chacabuco;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;83,976;45;Pretratamiento de plásticos;35;Pretratamiento (I.R.A.R.);5;Recolección;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría;19 12 04 | Plástico y caucho
2906;2023;Destinatario Final;4;5480555;RECICLADORA 2020;RECICLADORA 2020 SPA;77167876-9;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-33,2749481;-70,746759;13302;Lampa;Chacabuco;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;117,5722519;45;Pretratamiento de plásticos;35;Pretratamiento (I.R.A.R.);5;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos
2907;2023;Destinatario Final;4;5480555;RECICLADORA 2020;RECICLADORA 2020 SPA;77167876-9;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-33,2749481;-70,746759;13302;Lampa;Chacabuco;13;Metropolitana de Santiago;Industria química, de plástico y caucho;1;269,815;45;Pretratamiento de plásticos;35;Pretratamiento (I.R.A.R.);5;Recolección;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico
2908;2023;Destinatario Final;4;5464578;RECICLADORA RECICLEAN SPA;RECICLADORA RECICLEAN SPA;76201081-K;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-33,48613985;-70,70292267;13102;Cerrillos;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;0,007;18;Reciclaje de plásticos;8;Reciclaje;2;Valorización;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico
2909;2023;Destinatario Final;4;5464578;RECICLADORA RECICLEAN SPA;RECICLADORA RECICLEAN SPA;76201081-K;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-33,48613985;-70,70292267;13102;Cerrillos;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;0,208;16;Reciclaje de papel, cartón y productos de papel;8;Reciclaje;2;Valorización;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;03 | Residuos de la producción y transformación de pasta de papel, papel y cartón;03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado
2910;2023;Destinatario Final;4;5464578;RECICLADORA RECICLEAN SPA;RECICLADORA RECICLEAN SPA;76201081-K;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-33,48613985;-70,70292267;13102;Cerrillos;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;0,33;16;Reciclaje de papel, cartón y productos de papel;8;Reciclaje;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón
